event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,eobs:fix-battery-voltage,eobs:horizontal-accuracy-estimate,eobs:key-bin-checksum,eobs:speed-accuracy-estimate,eobs:start-timestamp,eobs:status,eobs:temperature,eobs:type-of-fix,eobs:used-time-to-get-fix,ground-speed,heading,height-above-ellipsoid,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3058386511,true,2017-05-13 17:58:55.001,9.1600175,47.6671012,4040,3989,42.5,1164483860,6.87,2017-05-13 17:56:29.000,"A",27,3,0,0.37,334.89,464.9,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386512,true,2017-05-13 17:58:56.001,9.1600279,47.6671189,4040,3989,37.63,1219944583,6.89,2017-05-13 17:56:29.000,"A",27,3,0,0.92,338.82,464.9,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386513,true,2017-05-13 17:58:57.001,,,4040,3988,,378122708,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386514,true,2017-05-13 17:58:58.001,,,4040,3988,,1228903504,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386515,true,2017-05-13 17:58:59.001,,,4040,3989,,2045964897,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386516,true,2017-05-13 17:59:00.001,,,4040,3990,,3734530767,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386517,true,2017-05-13 17:59:01.001,,,4040,3989,,292146023,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386518,true,2017-05-13 17:59:02.001,,,4040,3988,,579804271,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386519,true,2017-05-13 17:59:03.001,,,4040,3989,,3686482809,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386520,true,2017-05-13 17:59:04.001,,,4040,3989,,3791294025,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386521,true,2017-05-13 17:59:05.001,,,4040,3989,,3688223537,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386522,true,2017-05-13 17:59:06.001,,,4040,3989,,3463386411,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386523,true,2017-05-13 17:59:07.001,,,4040,3989,,4284806758,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386524,true,2017-05-13 17:59:08.001,,,4040,3988,,3027935757,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386525,true,2017-05-13 17:59:09.001,,,4040,3986,,3696750752,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386526,true,2017-05-13 17:59:10.001,,,4040,3989,,2908760645,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386527,true,2017-05-13 17:59:11.001,,,4040,3986,,1923500999,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386528,true,2017-05-13 17:59:12.001,,,4040,3988,,1041248101,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386529,true,2017-05-13 17:59:13.001,,,4040,3984,,3336023799,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386530,true,2017-05-13 17:59:14.001,,,4040,3988,,1643165293,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386531,true,2017-05-13 17:59:15.001,,,4040,3986,,1346413043,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
